,Apply,Category,Company,Duration,Link,Location,Posted,Profile,Start,Stipend
108,21 Jan'20,Customer Service,Balj Services Private Limited,6 Months,https://internshala.com/internship/detail/customer-service-internship-in-mohali-at-balj-services-private-limited1578383810,Mohali,7 Jan'20,Customer Service,Immediately,12000-22000 /Month
109,21 Jan'20,Customer Service,PlexusMD,3 Months,https://internshala.com/internship/detail/customer-support-internship-in-ahmedabad-at-plexusmd1578376391,Ahmedabad,7 Jan'20,Customer Support,Immediately,10000-15000 /Month
110,22 Jan'20,Customer Service,ProfitBooks Solutions Private Limited,6 Months,https://internshala.com/internship/detail/customer-relationship-management-work-from-home-job-internship-at-profitbooks-solutions-private-limited1578369745,Work From Home,7 Jan'20,Customer Relationship Management,Immediately,8000 /Month
111,21 Jan'20,Customer Service,GiveIndia,2 Months,https://internshala.com/internship/detail/customer-engagement-internship-in-bangalore-at-giveindia1578053158,Bangalore,6 Jan'20,Customer Engagement,Immediately,7000 /Month
112,21 Jan'20,Customer Service,Carpathy,3 Months,https://internshala.com/internship/detail/customer-relationship-executive-internship-in-gurgaon-at-carpathy1578128361,Gurgaon,6 Jan'20,Customer Relationship Executive,Immediately,5000-10000 /Month
113,21 Jan'20,Customer Service,Toppr Technologies Private Limited,3 Months,https://internshala.com/internship/detail/client-servicing-academic-consultancy-internship-in-mumbai-at-toppr-technologies-private-limited1578305620,Mumbai,6 Jan'20,Client Servicing (Academic Consultancy),Immediately,25000 /Month
114,20 Jan'20,Customer Service,Truelancer.com,3 Months,https://internshala.com/internship/detail/customer-service-internship-in-delhi-at-truelancercom1578121872,Delhi,6 Jan'20,Customer Service,Immediately,8000 /Month
115,21 Jan'20,Customer Service,Pringle Technologies,6 Months,https://internshala.com/internship/detail/customer-service-part-time-job-internship-at-vijayawada-in-pringle-technologies1578294555,Vijayawada,6 Jan'20,Customer Service,Immediately,4000 /Month
116,21 Jan'20,Customer Service,TalenTECH Solutions Private Limited,6 Months,https://internshala.com/internship/detail/customer-engagement-internship-in-delhi-at-talentech-solutions-private-limited1578290367,Delhi,6 Jan'20,Customer Engagement,Immediately,7000-12000 /Month
117,20 Jan'20,Customer Service,OotaBox Services LLP,6 Months,https://internshala.com/internship/detail/customer-service-work-from-home-job-internship-at-ootabox-services-llp1578286803,Work From Home,6 Jan'20,Customer Service,Immediately,4000 /Month
118,31 Jan'20,Customer Service,Her Second Innings,3 Months,https://internshala.com/internship/detail/customer-support-internship-in-bangalore-at-her-second-innings1578039759,Bangalore,6 Jan'20,Customer Support,Immediately,7000 /Month
119,21 Jan'20,Customer Service,Her Second Innings,3 Months,https://internshala.com/internship/detail/helpdesk-internship-in-bangalore-at-her-second-innings1578039905,Bangalore,6 Jan'20,Helpdesk,Immediately,7000 /Month
120,20 Jan'20,Customer Service,Calibehr Business Support Service Private Limited,6 Months,https://internshala.com/internship/detail/customer-service-part-time-job-internship-at-jaipur-bangalore-in-calibehr-business-support-service-private-limited1578286401,Jaipur,6 Jan'20,Customer Service,Immediately,15000 /Month
